appid,title,content
1531577718,闪退,闪退 无敌闪退 注册账号后搿种闪退
1531577718,闪退,进去一直闪退，根本不能用
1531577718,就是找不到投屏hu,哈哈哈哈
1531577718,月亮播放器闪退,太卡但好用还蛮好用的就是每次点上去以后他都退回来就消耗量太大每次都是刚点开那个电视都已经闪退了闪退，每次都闪退，不管怎么样，他都闪退要把人急死
1531577718,不能下载,不能下载 别的还行
1531577718,闪退怎么回事,总是闪退，求解
1531577718,垃圾，一直在闪退,闪退闪退
1531577718,闪退,一登录就一直闪退
1531577718,什么意思呀这是，中间的广告好久呀,那个衣架广告能别播了么，哈哈哈哈哈哈哈
1531577718,闪退,下载之后影片也不少，可是不能离线缓存，以为是没注册登陆的问题，结果登陆之后就闪退，最后连打开都打不开了，只能删除app
1531577718,注册了闪退,不注册没有观看记录  注册了之后直接闪退打不开了  什么玩意
1531577718,不能缓存啊？？？,怎么一直缓存失败，怎么回事啊？
1531577718,闪退问题,最近闪退严重，就没能点进去过。
1531577718,闪退,闪退，用了几天不能用了
1531577718,注册后一直闪退,感觉像是……套取资料
1531577718,Bug,一直闪退，不能缓存
1531577718,不能下载,为啥不能下载
1531577718,好像只有苹果可以用,以前一直用这个软件，前几天换了个华为就搜不到了
1531577718,卡,也不知道是原来的那个播放器不是，但是也太卡了吧！基本都看不了，看几秒钟就要卡一会儿，怎么会这么卡！
1531577718,能不能优化一下不能缓存的问题呀,蟹蟹咯
1531577718,不能缓存,为什么不能缓存
1531577718,缓存功能,好多电视剧没办法缓存
1531577718,太差劲了,卡的一批，播放还经常失败！
1531577718,棒极了,快出HD版
1531577718,真实感受,更新电影速度太慢了
1531577718,破东西一星都不想给你。,我与其看30s不能跳过的广告何不直接去用正版播放器看？还用得着你？ 其他播放器 如人人影迷播放器 30s的广告5s后可手动跳过，我认知的第三方播放器都可以跳过， 你需要运营我理解，广告这个东西你投放30s也没错，没必要强制用户一直看，用户想下载看几秒中会直接下，他不想玩儿你投放一夜他也不会下，反而还会卸载你的软件，我就是其中一个。 其他用户想看非付费的4k-1080P的电影只需要去腾讯视频或者爱奇艺优酷 用浏览器 把网址http前面加wn.run/ 就可以了，前提是在腾讯视频网页版搜索到了电影后再加上sun.run/这样就可以原版清晰度跳过广告跟会员直接看了。清晰度是最高的，
1531577718,好,"应该就是以前的月亮播放器  前两个也下过不是以前的  这个还是片源多  还是少一点人知道的好 免得又找不到了,,,,,,,,,,,,,,"
1531577718,有广告了,以前没有广告很喜欢，现在有广告了，特别烦人，还是那种不能跳过的广告，必须要看完，特烦人
1531577718,不是原来的样子了,有广告。还卡
1531577718,下载不了,跟以前的版本不能比都不能缓存没有什么用
1531577718,请更披襟斩棘的哥哥,请更披襟斩棘的哥哥！！！
1531577718,可以,有点像欠债版的
1531577718,广告不能跳过,1
1531577718,假的,不是以前的月亮播放器
1531577718,卡顿,看十几秒卡顿2、3秒，开始卡顿之前就没有声音，希望能修复。
1531577718,广告和缓存问题！,能不能不要有广告，还有就是，缓存太慢了！
1531577718,现在广告好多,广告多，很烦
1531577718,无法缓存,总是缓存失败
1531577718,无良淘宝商家,不要被骗上当
1531577718,投屏问题！！！,软件清晰度高，片库海量！👍👍👍开头中间的广告也能接受，而且没有乱七八糟的弹框，唯一有点遗憾的地方就是不能投屏到电视上！希望平台的大神早日让我们实现投屏播放！谢谢惹
1531577718,费解,为什么现在有广告
1531577718,为何会有广告呢,现在为什么都有广告了！ 还是那么长的进度 1分钟 ！！！ 想念以前的那个了
1531577718,希望改回不用看广告,因为我以前看视频不用广告，希望改回来
1531577718,广告,怎么现在全是广告啊？这和普通的播放器也没啥区别啊，也要会员
1531577718,假的，还有广告,假的，还有广告
1531577718,有广告,广告时间太长了
1531577718,有广告了，不喜欢,前段时间没发现有广告，现在每次看一集都有广告了，这是收钱了嘛，哎……
1531577718,好棒👍,真的很好！我想看的全都有！但是不知道为什么现在看要先看30秒的广告？
1531577718,1.0.5版本广告真想吐槽！一直推荐叫你下载抖音极速版……,我想问：你们是卖给抖音极速版本了吗？想放弃了……没救了
1531577718,我才使用一周就开始有广告了,不是无广告吗
1531577718,恶心,那么多广告，大家千万别下
1531577718,为什么有广告了，还关不了，之前没有广告体验真的很不错，突然出现的广告影响体验,希望没有广告
1531577718,有广告,怎么有广告了啊？
1531577718,有广告！！！,月亮播放器大部分资源都有！！！点赞👍🏻但是现在有广告了5555都是1分钟的广告，而且广告质量很差啊
1531577718,越来越差,每打开一集有广告是什么鬼？看视频好卡？真的越来越差了
1531577718,无语，怎么开始有广告了,之前虽然有一些缺点，比如切出去之后再回来就黑屏不自动播放了，但是总体还是好用的，结果今天突然播放前有广告了？别这样好吗？
1531577718,月亮播放器,手机无法缓存
1531577718,历史记录,历史记录没有记忆
1531577718,不错，就是有的不能看，分享了也不能看,不错，就是有的不能看，分享了也不能看
1531577718,无法离线缓存,无法离线缓存
1531577718,软件非常不错,美中不足的是，缓存不了任何视频，总是下载失败！！！！
1531577718,还好啦,跟以前月亮播放器差不多，但貌似不能缓存
1531577718,苹果手机无法投屏吗？,苹果手机观看，没有投屏选项啊？
1531577718,求求了,好卡啊qwq
1531577718,特别特别卡,太卡了！而且很多视频下架了！
1531577718,好用，但有一点缺点,软件本身非常不错，推荐，但希望改进一下投屏功能！ 投屏后没办法推出，只能一直开着才能在电视上看！
1531577718,9434495,不好
1531577718,，,会莫名其妙的卡顿
1531577718,希望改进下载这个问题,"为啥不能下载，一下载就显示失败，这和之前的比起来，差的就是这个点，希望改进哦
不能下载看起来就很麻烦"
1531577718,建议！！！,会闪退，还有些不能播放，建议修改。
1531577718,软件很好用,这个软件必须给五星真的好用
1531577718,投屏问题,如何投屏呢
1531577718,不能下載,不知為什麼很多都是只能在線看。不能下載。一下載都是說失敗。
1531577718,评论,版本升级了怎么发现还没以前的版本好呢？快卡死，还缓存不了，让人一点想看的欲望都没有了，用了几年的App，还真有点舍不得离开，能不能调整一下
1531577718,不好,卡卡卡卡卡卡
1531577718,投屏,"先点个赞，这个软件太好了！！！
再优化下投屏就好了，现在投屏手机不能熄屏和退出应用比较尴尬。"
1531577718,有点卡，但后来好了,有一点点卡，但是暂停在摁开始就好了，还有那个下载不了影片的问题，我一般都是切后台删了在进来看得，或者点击上一个视频在点击下一个视频，过一会就好了，总体来说是很不错的，还有，有的人说有很多广告我看完后一个没有，这是咋回事？
1531577718,不好,下载后打不开
1531577718,这也太卡了吧,卡死不说，还不能缓存，一直下载失败，还闪退，真的是要你有何用
1531577718,缓存的太难了,缓存不能切出去 速度很慢 辛辛苦苦缓存的怎么还播放不了呢？ 求解决方法
1531577718,不是以前的月亮播放器,同上
1531577718,……,看视频卡就算了，好多资源没有啊……
1531577718,不错,可以好用  希望下载速度快一点.......
1531577718,啥也不是,垃圾玩意卡的一匹
1531577718,支持评价3星,很好👍🏻
1531577718,好评,"很好
播放流畅 会员价格便宜 隐藏内容丰富"
1531577718,可以增加投屏选项吗,和开发者说一声辛苦了 这玩意儿真好用 又清晰界面也简洁好用 我打98分 要是能有投屏选项直接100分
1531577718,不太好看不了电视剧,缓存不下来，老是自动退出
1531577718,关于缓存,也是服了 缓存一个上午一集都没下完
1531577718,一点都不好,"清晰度太差
时不时就卡一下"
1531577718,卡！卡！卡！,我之前看的很好，刚刚看15秒卡15分钟，不知道是我iPad的过还是APP的过，其他都挺好的
1531577718,低俗广告太多了,卡的要死 低俗广告让自己和家人都不好看电影了
1531577718,下载功能有bug,好不容易缓存完毕了，却不能看，只能听声音，难受哦
1531577718,很棒哦.,居然可以看陳情令和慶餘年啊.太棒了叭.
1531577718,不是之前那个月亮播放器吧,这个应该不是那个月亮播放器吧，手机之前刷机发现下不了了，不过旧手机上的还可以用，网上找了很久大家说这个就是，我感觉这个应该是假的吧！风格相差太大了没以前好用！有人加过q群吗？
1531577718,收藏的影片容易丢失,收藏的影片容易丢失，还搜索不到，必须细细从头吧啦，浪费时间，再点收藏收藏不上，显示已收藏过了，期待改善
1531577718,卡到不行,卡到不想，不好用
1531577718,用了很久了，换了新图标。,换了新图标差点没找到，资源很丰富没的说，但是老卡缓存太慢了，5G实测下行500M上行80，可就是卡不知道为什么
1531577718,特别好！！！！！,我就是手机上看，之前手机换掉了，一直没找到，急死我了。这个应用真的特别优秀，要啥有啥，还没广告，赞赞赞
1531577718,下载慢 但很有用,"虽然下载速度慢 
但没了月亮播放器的我 
终于找到能用的了
已经很满意很感动了

之前在某宝上找了个
能下载旧版月亮播放器的办法
但下载完看到Wi-Fi不停上传数据
被吓到了
（幸好拿了架什么都没有的手机做实验）

至于注不注册 目前没看到要求
目前只要不点其他无关地方 无广告"
1531577718,怎么不能下载,不能下载
1531577718,缓冲,缓冲太慢了
1531577718,太赞了，终于找回来了,太赞了，终于找回来
1531577718,优化一下吧,几百兆的家庭宽带总是缓冲，用流量也总是缓冲，明显不是我这里的网络问题。下载也是很慢，手机锁屏就彻底不下载了，如果在下载界面持续亮屏，估计一个多小时才能下载一部电影，真的是奇慢无比。
1531577718,还能再慢点么,我滴天呐！缓存一天也没下载完！
1531577718,换机之后才发现旧版下载不了,终于找回来了，感恩！
1531577718,卡,为什么这么卡呀
1531577718,求优化投屏,投屏卡的一批，千兆电信网，卡的不能播
1531577718,好不容易缓存下来的剧集一下全部没有了,什么原因？？？
1531577718,锁屏缓存下载就断了,缓存下载的时候锁屏，下载就卡住不动了，以前的版本没这毛病
1531577718,太好用了，比以前还好用,说差的都是沙子吧，不用钱，白嫖这么多R极片，经典老作。这么爽
1531577718,太卡了,卡得动不了
1531577718,全,很赞，希望一直会保持
1531577718,图标能不能换下,太丑了
1531577718,闪退,一下载就退出去了
1531577718,下载不方便,下载视频的时候太慢，而且经常卡那不会动，一暂停再下载就会退出软件。其他的倒还挺好的，资源很多，用着很给力
1531577718,找了好久终于找到了,换了个手机忽然用不了以为ios下架了原来更新了换了个图标，这是我用过最好用的视频软件了太全了
1531577718,还行,还行起码比其他软件好用，就是缓存太慢了。
1531577718,卡,卡顿，完全不显示，不知道为什么
1531577718,卡,虽然很全，但是总是卡顿，不太满意
1531577718,可以,缓存太难了，速度慢不说，必须全程在缓存界面看着，不能切出去，或者息屏，希望开发者能改进啊
1531577718,投屏怎么不显示了,怎么不显示投屏了现在
1531577718,卡,"想看一部完整电影不容易啊  
缓存n多次才看完的"
1531577718,找到了,"换了个新ipad,原来的图标都不对头好容易找到了，资源极其丰富，用了好几年了，周围的人全推荐了"
1531577718,下载不行卡死了,下载不放便
1531577718,挺好的,现在的评论真是乱来呀，挺好的一款app
1531577718,太差了 缓存之后播放失败还是要用网络,你们赶紧修复一下缓存成功 播放失败的问题
1531577718,有一些电视剧看不了。,差评
1531577718,太卡了,太卡了
1531577718,这是假月亮,这是假月亮
1531577718,很是不错的一款App,一直在用这款软件，很是良心软件！
1531577718,投屏,投屏功能能优化下吗 一投屏就卡着不动了 三百兆电信网都巨卡 一投屏手机搞不了别的了
1531577718,太卡了,太卡了。
1531577718,这个软件真的很卡！,200兆宽带千兆路由跑不起来！
1531577718,保护作者,阿弥陀佛
1531577718,不错，很好,很不错的播放器，保证你喜欢
1531577718,五星让作者看,好见缓存下载速度太慢
1531577718,低分保护,懂得都懂
1531577718,护虾大将军,这软件是正经的，大家注意！（皮皮虾，皮这一下很开心）
1669178960,👎,看不了
1669178960,吴,挺好的就是有点卡
1669178960,为啥投屏没声音啊以前都可以,呃
1669178960,进去空白，只能记录体重,用不了啊
1669178960,不跳转,突然又不能用了，一直不跳转，哎
1669178960,没用了,一周而已就没用了
1669178960,下不了,根本下不了
1669178960,看不了了,现在不能看了，可惜！还有没有别的软件了
1669178960,，，，，,看着看着就看不了了
1669178960,乐色,下载了11个G海贼王和荒野求生在火车上看，结果打不开了，6的很
1669178960,无语子,"下了40多g的电视 下一次打开就直接打不开了
我服了"
1669178960,被封了,看不了了
1669178960,怎么打不开了呢？,嗯嗯？打不开了呢？
1669178960,看不了了,看不了了
1669178960,怎么开,？
1669178960,突然看不了了,突然看不了了
1669178960,打不开了,怎么看不了了
1669178960,怎么不能用了,怎么不能用了
1669178960,怎么打开？,怎么打开？
1669178960,看不了,为何突然看不了了？
1669178960,有时候打都打不开,垃圾
1669178960,为什么屏幕不能放大，还不如以前的,屏幕不能放大
1669178960,害,iPad版本呢？
1669178960,总体很好 就是有一点 屏幕没有办法变大 希望改善,屏幕🖥
1669178960,好,很好
1669178960,很不错，高清晰度,很不错的看剧软件，好几个版本了，一直没有加入支持暗黑模式，希望加入，
6446343423,不好用,根本不好用
6446343423,！,谁教我怎么用?
6446343423,无语了,找不到集无语了还很卡😅
6446343423,不能用啊 怎么回事,啊啊啊
6446343423,怎么突然跳转不了了,希望尽快修复
6446343423,都跟我一样看不了了吗？,都跟我一样看不了了吗？
6446343423,卡,太卡了、特别烦建议别下载
6446343423,求修复,卡的要死
6446343423,好,特别好！谢谢！
6446343423,怎么变身了,怎么变身了
6446343423,好评app,很好的戒烟软件，让我每天戒烟都有了动力
6446343423,？,突然就用不了了今天
6446343423,不能用,怎么又又又不能用了
6446343423,跳转,怎么跳转不了了
6446343423,怎么有不能用于 崩了吗。,哎
6446343423,八月九号,用不了了吗
6446343423,qiii把你变猫,怎么跳转不了了
6446343423,一般,缓存后的视频自动快进 看不了
6446343423,为什么下载的电视剧，总是会跳转？,下载了几部电视剧，基本不流畅，总是跳卡！不如正在播放3:30秒，突然跳到4:05这样的！很头疼，为什么？
6446343423,太卡了,快修复吧
6446343423,广告多,不看广告或者不下载广告还不给看
6446343423,好人一生平安,🙏🙏🙏
6446343423,进不去正常,因为有时候iOS会经常检查软件
6446343423,卡卡卡卡卡卡,破软件卡的要死浪费我时间
6446343423,还有,苹果手机。减肥小目标！！！
6446343423,垃圾软件,就是个垃圾软件，拼多多广告多。看影片又卡又慢老是缓冲。
6446343423,垃圾,很垃圾🚮🙄
6446343423,saiqda,nb
6446343423,为什么看不了影视 而且界面也没有翻转,为什么看不了了
6446343423,我一定好好戒烟，App对我戒烟的帮助很大。感动了！,今晚看什么...
6446343423,斤斤计较,交接班
6446343423,这个为什么看不了,这个小目标进了几次看不了
6446343423,完美,就是要看剧双击那个
6446343423,求恢复,突然跳转不了了啊啊啊啊
6446343423,又挂了？,怎么看不了了啊有的，fsl
6446343423,好好好,对戒烟有帮助
6446343423,啊太棒了你是我的神,小目标和这个来回切换用，真的是追剧人的上帝啊，太棒了，求你不要让我用不了，我真的会着急上火的
6446343423,重启不好使了,重启结果还是无效
6446343423,2023-06-08表示可以用,好好好好好
6446343423,很不错,内容很全
6446343423,？,怎么跳转不了了 不能用了还是换新的了？
6446343423,已修复,希望及时更新，辛苦了！
6446343423,跳转不了啥情况,跳转不了啥情况
6446343423,？,用不了。
6446343423,666,666
6446343423,今天下载了电视剧，突然看不成了,怎么突然看不了了
6446343423,请及时修复,怎么跳转不了
6446343423,突然就不能用了 无语 差评,差评
6446343423,谁有app名字？急求！！！！,App名字急求
6446343423,6,怎么用不了了
6446343423,这两天怎么用不了啦,求恢复
6446343423,求修复啊,求修复啊
6446343423,被发现了？,被发现了？
6446343423,现在怎么用不了了？,现在怎么用不了了？
6446343423,看不了,改进一下吧
6446343423,求修复,看不了了
6446343423,不能看了,无法打开
6446343423,服了,不能用了
6446343423,不能用了,怎么不能用了，跳转不了
6446343423,求修复,怎么不跳转了
6446343423,打不开了,现在打不开了
6446343423,跳转不了,是不是换app了？
6446343423,不好使,怎么不好使了
6446343423,修复,求修复
6446343423,嗯,今天突然进不去了是怎么回事 有人知道吗
6446343423,很好看,为什么昨天突然看不了了啊，求修复
6446343423,好用,非常好用
6446343423,！,不能用了吗？？？？不要啊真的好喜欢快修复
6446343423,用不了了 怎么回事呀,用不了了咋回事呀
6446343423,打不开了,怎么突然不能用了呢😫
6446343423,无语,有些人是不是闲的 评论啥呀 😡
6446343423,不能用了,打不开了
6446343423,不跳转了？.,不会跳转咋回事
6446343423,进不去了 感觉要废了,没了
6446343423,不能跳转了？,不管用了吗？
6446343423,怎么用不了了,求app名字
6446343423,怎么不能用了,跳转不了了
6446343423,不能看了,为啥真的变成了戒烟？不能看了😂
6446343423,哭了，不能看电视了，真的变成戒烟打卡的app了,哭了，怎么突然就不可以看电视了呢，真的变成光秃秃的戒烟打卡的了，那下载还有什么意义了啊
6446343423,咋不能用啦,咋不能用啦
6446343423,跳转不了了。快快修复哦,OK
6446343423,我,不会跳转了
6446343423,还行,跳转不了
6446343423,用来看剧一打卡就用不了了,无语
6446343423,不会跳转了,不会跳转了，该不会是和谐了吧
6446343423,我真得服了 缓存了6个g的电视没掉了 直接打不开跳不到哪里去 啊啊啊啊啊垃圾死了,！
6446343423,修复,修复一下
6446343423,ipad忽然不能用了，求修复呀,求修复
6446343423,为什么不能用了,为什么不能用了，客服人也找不到了，店铺都下架找不到了，还没看几次，差差差差差评
6446343423,怎么看不了呢,需要口令？
6446343423,跳转不了,希望修复
6446343423,下午还能用，怎么晚上就不能跳转了,快修复啊
6446343423,快修复,看着看着就用不了了很难受
6446343423,怎么打开不了,怎么不管打开。啥情况。大佬求指点
6446343423,不跳转了,不跳转了
6446343423,怎么突然就不去了,进不去了是崩了吗
6446343423,刷不出来了怎么办？,有时候不显示隐藏 怎么处理呢？
6446343423,真的很nice,很好用哦
6446343423,求修复,Ipd5和8p不能用
6446343423,很好用,希望不要被发现🙏
6446343423,还行吧,总是看着看着就卡顿不停，需要退出重进就有点难受了
6446343423,伪装软件中的垃圾,真垃圾强制广告，希望作者没逝
6446343423,切换蜂窝 就打不开呀,求修复哦
6446343423,求修复,不能开
6446343423,求修复,求修复
6446343423,后台进不去,后台进不去
6446343423,怎么不会跳转了,不会跳转了
6446343423,看不了了,求修复
6446343423,还可以 有时候转接不过来！！！！！！！！！视频,有时候视频转接不过来
6446343423,不能用,用不了啦  请修复
6446343423,要更新吗？,不能用了？
6446343423,好用,很好用希望不会被发现
6446343423,用不了,没法用了
6446343423,全是弹窗跟广告还要看完弹窗才能关,强制弹窗广告
6446343423,好用,666
6446343423,求更新,求修复
6446343423,强制广告 而且选完清晰度直接闪退,没法看
6446343423,😅,点都点不出来
6446343423,失效了？,失效了？
6446343423,👌,好用
6446343423,有人说观影 实际用不了,有人说观影 实际用不了
6446343423,看不了,苹果平板看不了
6446343423,苹果平板看不见，求助求助,苹果平板看不了，求
6446343423,怎么看视频,怎么看视频
6446343423,目前看不了,平板不行，请大大快修复
6446343423,怎么看,怎么看视频
1644264230,广告,我是看剧 不是看广告。广告多的离谱
1644264230,确实卡了,"1卡，2名不对版
支持赶紧维护"
1644264230,怎么变身,怎么变身啊
1644264230,电影打都打不开,电影打都打不开
1644264230,卡卡卡,卡的什么都看不了 这个问题不解决 这个软件就没有存在的必要
1644264230,卡的一批全是广告,垃圾中的战斗机，嗷嗷卡，广告不卡，你懂得，别下
1644264230,所有电影都看不了，一直跳广告,点开电影先跳广告，广告看完了加载失败，重新加载再看广告看完了加载失败。点了三～四部全部都一模一样套路就是骗来看广告的呗。真恶心人
1644264230,看了评论,看了评论 我下载后都没打开 秒删除
1644264230,垃圾点进去就闪退,赶紧下架吧
1644264230,为什么用不了,不能进入主页
1644264230,限速了吗,限速了吗？现在超级卡啊卡啊
1644264230,闪退,一点播放就闪退
1644264230,最近一直闪退…,一看旧的剧集就闪退…
1644264230,黑屏,怎么回事，之前用的好好的，最近点进去就黑屏，没办法看了
1644264230,如何变身,怎么变身
1644264230,暗号是什么,暗号是什么
1644264230,不能下载,不能下载
1644264230,好评不断提高自身质量指数,好评多多推荐理由落地窗面膜套装包邮出离开学校的时候就可以
1644264230,有些不能播放 就像乱码一样,有些同名的电影电视，不管打开的是哪一个都播放一样的内容，页面的简介不一样，封面不一样，视频都是一样的，还有的直接不能播放，能修复一下这个吗
1644264230,投屏？,家人们，怎么投屏啊
1644264230,转换不了的,得保存啊！
1644264230,拉吉,什么拉吉东西，闪退打不开
1644264230,闪退了，闪退了，赶紧修修,闪退了，闪退了，赶紧修修
1644264230,点开就闪退,点开就闪退
1644264230,请问在哪里购买变身代码？,rt
1644264230,卡,这个版本太卡了  卡的不行
1644264230,什么情况,用的好好的，不能用了，点进去就不动了
1644264230,要求好评,要求好评
1644264230,升完级怎么变身呀,升完级怎么变身呀
1644264230,最多两星，会让iPad死机,我无语，修复一下吧，一点全屏就死机，按音量键锁屏键也没用，只能百度搜了下强制重启方法：按一下上音量键，再按一下下音量键，然后一直按锁屏键直到苹果图标出来。
1644264230,嘘,嘘
1644264230,好多都能看,真是太棒了
1644264230,。,咋还闪退了
1644264230,欺骗人的软件，说是放美剧的，可惜根本不是播放器,垃圾骗子
1644264230,nonono,nono
1644264230,追剧神app,追剧神app
1644264230,2星,2星
1644264230,好,好
1644264230,略略略,家人们不要打五星好吗
1644264230,xdm,保护
1644264230,不要下载,不要下载
1644264230,w,世世代代
1644264230,宝宝,咋搞呀到底
1644264230,好,是的
1644264230,好评好评好评,为什么没ziyuan啊
1644264230,6,nb
1669671048,不能投屏，差评,不能投屏，差评
1669671048,一般般,有的时候经常看剧看到一半闪退
1669671048,汁源获取方式,如题，在反馈栏输入“ys”即可
1669671048,反馈ys,反馈ys
1669671048,1,ys
1669671048,呃呃呃,卡死了
1669671048,好卡,好卡
1669671048,搜不了,不知道为啥，搜索不出来一片空白
1669671048,加载太慢,"每次搜索一个剧都要加载好久，希望改进
还有为什么没有《苍兰决》？"
1669671048,不能用了,今天发现所有视频都点不开了，是不是出问题了
1669671048,教程，反馈，ys提交,如题
1669671048,垃圾,都不能投屏，做什么软件
1669671048,忘记跳转的密码是啥了  求告知！！,忘记跳转的密码是啥了  求告知！
1669671048,能不能管管投屏的啊,为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏为什么不能投屏
1669671048,在哪里看教程,在哪里看教程
1669671048,666,666666
1669671048,好,"新板打开方法：
点个人，意见反馈，输入Ys点确定"
1669671048,ys,怎么用不起
1669671048,支持,满分支持
1669671048,新版教程,下载后打开页面—选择个人之后点击意见反馈—意见栏输入Ys—点击按钮即可
1669671048,没有作用,这个没用啊看不了电视呀，打开只能看到壁纸，还没有以前老版的好用，我都是看着教程来弄的，就是看不了，没有用
1669671048,能不能加强一下下载的功能啊,想缓存视频都失败，显示下载失败！能不能处理一下投屏跟下载视频
1669671048,意见反馈怎么填写，才能看到资源呢？,请网友评论反馈
1669671048,忘了怎么进 怎么办。,如题 求大佬帮忙
1669671048,视频攻略,怎么打开啊
1669671048,挺好的,挺好的，但是为什么不能用了，小时网络错误呢？
1669671048,怎么用不了了呢？,用不了了
1669671048,忘记,教程啥来着，搞忘了
1669671048,很棒很强大,如题
1669671048,有谁知道以前的怎么下载？,手机换了之后以前的软件就没有，现在这个不方便不能投屏
1669671048,求问,下载了如何看视频啊？老版删除了，求视频打开攻略！！
1669671048,追剧,谁可以把教程发一下
1669671048,显示网络错误,用不了
1669671048,所以该怎么用啊！没看视频求教,教我怎么用
1669671048,ys,ys
1669671048,教程在哪里啊有没有老哥指个路,教程在哪里啊有没有老哥指个路
1669671048,反馈里输入ys然后点提交,反馈里输入ys然后点提交
1669671048,更新,在意见反馈里输入Ys更新
1669671048,超级卡,超级卡不说想缓存看就不卡了的 缓存到百分之一百就显示缓存失败 还不能投屏 新版还不如以前的
1669671048,不能投屏了！,啊啊啊啊啊为什么😭
1669671048,跪求,教程失效了，求反馈语
1669671048,没教程,进不去群，打开app显示图片，怎么进入影视界面
1669671048,新版教程，完美,个人中心，意见反馈，输入Ys，提交！简直不要太好用！
1669671048,不知道什么玩意，一直网络错误,不知道什么玩意，一直网络错误。谁下谁知道。真是垃圾。
1669671048,有没有大哥告诉一下暗号啊,忘记了啊
1669671048,求教程,谁能告诉我新版下载教程，失效了
1669671048,教程,忘了…
1669671048,加载失败，请稍后重试,全是这样
1669671048,Ok 了，很好,很好很好
1669671048,bug？,电视缓存后看了一天之后看不了了，删也删不了，以为是网不好，开流量也删不掉。
1669671048,谁能告诉我新版教程,只有我打不开新版下载教程么？只能先下载app，结果只有壁纸啥也看不了
1669671048,资源齐全,很好用，资源很多，就是网速慢，改进下就更好了
1669671048,教程,找不到教程了，能不能有好心人告诉我一下
1669671048,太卡了,无语了 每次在上午或下午的时候看都比较流畅 一到晚上或中午可能播放量大的时候就一直卡 本来中午休息的时候想追剧结果卡的没心情看了 之前老版就这样 还以为新版能修复一下 结果还是一样…
1669671048,非常好,很好用
1669671048,从老版过来的认真看教程！！,说打开只有壁纸，不知道怎么看的都仔细去看教程。新版比老版页面美观了很多，和其他软件相比流畅度还是没的说，纯免费的当然我要来好评一下！！刚追完《黑暗荣耀》，真的不要太上头。
1669671048,不好,也不能用啊  看不了电影  只有壁纸
6444903359,暗号,都是朋友
6444903359,开心的工具,开心的工具
6444903359,大佬牛叉,都是朋友
6444903359,不会做可以不做,纯纯的大便
6444903359,闪退！！！,闪退
6444903359,我,都是朋友
6444903359,朋友推薦,朋友推薦
6444903359,无法理解,为什么无法安装啊？
6444903359,1,都是朋友
6444903359,闪退,如题，经常闪退，怎么也打不开，只能删了重新下载
6444903359,都是朋友,支持
6444903359,.,都是朋友
6444903359,，,都是朋友
6444903359,m,都是朋友
6444903359,iPhone XSMax打不开,iOS 12.1
6444903359,请加熄屏后台播放功能,请加熄屏后台播放功能，谢谢
6444903359,暗号,暗号是啥
6444903359,都是朋友,都是朋友
6444903359,离线就看不了了,为什么下载完后断网看就看不了了……
6444903359,大佬横屏翻转的方向能不能换一下,有点不习惯
6444903359,无法投屏,之前都可以投屏的.但是突然就不能更新了！！！包括之前已经下载的鱼塘.也不能投屏了！
6444903359,最新版还是闪退,闪退
6444903359,很好用,好好用
6444903359,都是朋友,暗号是都是朋友
6444903359,苹果12闪退,苹果12闪退
6444903359,打不开,ios11打不开
6444903359,暗号是啥来着?,Rt
6444903359,闪退！,iPad大闪退啊
6444903359,都是朋友,点赞支持
6448230329,影片打不开,无法观看影片
6448230329,为什么不能看了,黑屏
6448230329,不错,好用的，值得拥有
6448230329,好用,还可以，不错
6448230329,垃圾,垃圾，广告一个接一个，真恶心
6448230329,修复一下bug,突然就不能看了
6448230329,.,怎么只有广告啊
6448230329,垃圾,骗刷广告的
6448230329,看不正电视剧,为啥打开之后看完广告还是广告之前还好好的看了7遍广告还是不行不是你们公司怎么个事？
6448230329,无限广告😤,看完15秒还有15秒，再看完15秒还有三个15秒
6448230329,全是广告,若汁软件
6448230329,删了吧,一秒一个广告
6448230329,嗯,为什么看不了电视剧呢？
6448230329,变身,苹果手机变身为啥除了广告就是黑屏
6448230329,可以哦,苹果的宝子们试试，但有广告，不过很全，老新的电影和电视剧都有，要变身要上滑删除在打开，就OK了
6448230329,怎么变身？,？？
6448230329,怎么变身,变身
6448230329,1,怎么变身
6448230329,怎么变？,怎么变
6448230329,怎么变身啊,变不了身
6448230329,广告有点多了,广告有点多，其他还不错
6448230329,可以,不错，5分好评
6447424627,一打开就闪退完全不能,一打开就闪退，完全不能用
6447424627,中国顶流11,中国顶流
6447424627,中国顶流重启,中国顶流重启
6447424627,刚刚刚刚发的染发vv不会,中国顶流
6447424627,中国顶流,很好用
6447424627,？,？？
6447424627,我的手机号码都是因为,好
6447424627,哈哈,中国顶流
6447424627,中国顶尖,中国顶尖
6447424627,中国顶流,你就是
6447424627,积极,中国顶流
6447424627,1,1
6447424627,嗯,中国顶流
6447424627,绵羊,中国顶流
6447424627,标题,中国顶流
6447424627,中国顶流,77
6447424627,平凡,中国顶流
6447424627,不错,中国顶流
6447424627,咋用,咋用
6447424627,5,中国顶流
6447424627,gg,g
6447424627,了,中国顶流
